TILEMAP
211 20 							-- Size of tile map in tiles
32 32							-- Tile size & block size
images/complete_tileset.png 	-- Tilesheet
32 32 								-- Number of tiles in tilesheet
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,
71,5,5,5,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,71,71,71,71,71,71,641,642,642,643,71,71,71,71,71,71,71,71,329,71,71,71,71,71,71,71,71,71,71,71,71,
71,36,3,38,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,71,71,71,71,71,71,641,642,643,71,71,71,71,71,71,673,674,675,641,642,642,643,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,361,71,71,71,71,71,71,71,71,71,71,71,71,
5,6,6,6,5,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,675,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,675,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,675,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,673,674,675,71,71,71,71,71,71,71,71,71,673,674,674,675,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,361,71,71,71,71,71,71,71,71,71,71,71,71,
3,37,7,3,3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,361,71,71,71,71,71,71,71,71,71,71,71,71,
3,37,39,3,3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,361,71,71,71,71,71,71,71,71,71,71,71,71,
6,6,6,6,6,5,5,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,361,71,71,71,71,71,71,71,71,71,71,71,71,
37,7,37,7,3,3,3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,98,71,71,71,71,71,71,71,361,71,71,71,71,5,5,5,71,71,71,71,71,
37,39,37,39,3,3,3,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,98,71,71,71,71,71,71,71,361,71,71,71,71,36,3,38,71,71,71,71,71,
